itemId,title,category,description,option1,option2,option3
B0017QZPNI,Better Homes and Gardens Home Designer 8.0  [OLD VERSION],"Software, Design and Illustration, CAD","Creating your dream home has never been so easy with Home Designer 8.0. Choose from one of over 500 sample plans to inspire your ideas or build your own. Quickly place and arrange walls, windows, doors, furniture, create decks and landscaping. Then visualize what your project will look like with 3D models and Virtual tours. Remodeling - Move a wall, change a color, add a room, redesign a kitchen, and estimate the costs before you build. Design in 2D or 3D  add, resize, and automatically dimension your plans. Change from day to night views and create photo realistic 3D renderings. Design Planning Center provides advice, decorating guidelines, tips and techniques from the editors of the Better Homes and Gardens magazine. Create accurately scaled floor plans or generate new floors automatically based on your current floor plan design. Calculate square footage. Generate roofs, framing, dimensioning, foundations, and stairs. Step-by-step instructions create the various styles of roofs. Kitchens and Baths - Change colors, add windows, lighting, and choose furniture to accent and plan and decorate your rooms. Over 1,000 cabinets combinations to choose from  customize using unlimited styles and colors. Define doors, drawers, countertops, and more. Add cabinet details: hinges, handles, and pulls. Add appliances  ovens, ranges, refrigerators, hoods, and more. Landscaping - Over 500 botanically accurate flowers, trees, and shrubs. Create gardens, pathways, hills, valleys, ponds, and more . Add a pool or pond. Use the Pathway tool to design curb-appealing landscaping, driveways and sidewalks. Powerful deck and patio tools allow you to design and visualize your new deck with 3D models and can help you estimate the costs. Automatic Terrain Perimeters  customize to define your specific lot. Create terraces and retaining walls that follow terrains. Select custom fence and gate styles., ""Better Homes and Gardens Home Designer 8.0 can help you with the basics to design, remodel or add landscaping to your home. With the Design Planning Centers expert design tips and a library of over 4,000 items you can create your perfect design. There are 500 sample plans all of which allow you to create a virtual walk-through of your home. The program enables you to easily visualize your project in 3D."", <small><b><i>The basics for designing, remodeling or adding landscaping to your home.</i></b></small> </td> </tr> <tr> <td align=""center""><a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B0017QZPNI-2.jpg""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B0017QZPNI-2-th.jpg"" border=""0""></a>, <small><b><i>Home Designer makes it easy to see and visualize your design ideas on your next remodeling project.</i></b></small> </td> </tr> <tr> <td align=""center""><a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B0017QZPNI-3.jpg""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B0017QZPNI-3-th.jpg"" border=""0""></a>, <small><b><i>Create and take a Virtual Tour of your design.</i></b></small> </td> </tr> </table>, <span class=""h3color""<b>Fun and Easy Home Design Software</b></span><br>, <b>Home Design Software</b><br> <ul> <li>Floor and space planning--use to size and visualize rooms for remodeling or redecorating <li>Quickly place and arrange walls, windows, doors, furniture, create decks and landscaping <li>Easy to use automated building tools for roofs, stairs, framing, cabinets and more <li>Generate various styles of Automatic roofs for your home <li>Automatically generate a complete spreadsheet for your project costs, broken down by category. Calculate the amount of lumber for your deck or concrete required for your new patio. <li>Use House Wizard to choose your rooms and then drag them to your design layout configuration to generate a floor plan <li>Choose from over 500 sample floor plans to help generate ideas </ul>, <b>Remodeling Software</b><br> <ul> <li>Move a wall, change a color, add a room, redesign a kitchen and estimate the costs--all before you build. Home Designer makes it easy to see and visualize your design ideas on your next remodeling project. <li>Material Painter--point-and-click colors for walls, floors, countertops and more <li>Use the Color Chooser to create the perfect color for your walls, floors and more <li>Insert doors, windows and skylights with One-Click <li>Design Planning Center--expert design tips from the editors of Better Homes and Gardens magazines <li>Create the Virtual Look and Feel Before You Remodel! <li>Automatically generate a cost estimation and material list for your project <li>Assign costs for materials: descriptions, quantities, unit costs and more <li>Materials automatically update as you design </ul>, <b>Interior Design Software</b><br> <ul> <li>Material Eyedropper--choose your own or manufacturer colors and textures <li>Material Painter lets you apply colors and materials quickly and easily <li>Choose from thousands of colors and textures or create your own materials using a digital photograph <li>Generate new floors automatically based on your current floor plan design <li>Drag and drop thousands of items from the Library Browser. Choose great looking furnishings including tables, chairs, sofas and more. Easily change the size, color or material. <li>Use the Better Homes and Gardens Design Planning Center to help guide your designs with guidelines, tips and expert advice <li>Create and take a Virtual Tour of your design <li>Cabinet Designer Tools--choose from over 1,000 cabinets--customize using unlimited styles and colors </ul> <table width=""200"" cellpadding=""20"" align=""left""> <tr> <td align=""center""><a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B0017QZPNI-4.jpg""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B0017QZPNI-4-th.jpg"" border=""0""></a>, <small><b><i>Over 500 realistic landscaping plants in the library to choose from.</i></b></small> </td> </tr> <tr> <td align=""center""><a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B0017QZPNI-5.jpg""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B0017QZPNI-5-th.jpg"" border=""0""></a>, <small><b><i>Use House Wizard to choose your rooms and then drag them to your design layout configuration to generate a floor plan.</i></b></small> </td> </tr> </table>, <b>Deck and Landscaping Software</b><br> <ul> <li>Create custom landscaping plans in 2D and 3D <li>Over 500 realistic landscaping plants in the library to choose from <li>Use the Deck Designer tools to quickly design the layout of your deck <li>Design single or multi-level decks including free-standing, tiered and post-and-beam <li>Create driveways, sidewalks and pathways <li>Use the automatic tools for adding stairs, deck railings and roofs <li>Define decking materials, place and arrange outdoor furniture to correctly size your deck or patio </ul>, <b>Get Started Quickly and Easily</b><br> <ul> <li>The Quick Startup Options Guide will help you begin with ""How-To"" tutorials based on the type of your project <li>Better Homes and Gardens Design Style Templates <li>Exclusive Design Planning Center for up-to-date How-To and Design Tips from the experts to help in your design process <li>Includes Step-by-Step Tutorial DVD Packed with over 25 easy ""step-by-step"" tutorial training videos that will quickly get you started on your next outdoor design project </ul>, <b>Design Tools</b><br> <ul> <li>Advanced 3D camera tools: Glass House, Doll House and Final View for truly photo-realistic 3D images <li>Choose from several home style of templates--Colonial, Arts and Crafts, Traditional and more to start your next home project <li>Design in 2D and 3D. 3D Views are automatic--just point-and-click with the camera tool--you can even use Glass House view to see through surfaces. <li>Create a Virtual Tour--by recording your camera movements <li>Visualize designs with day and night views <li>Generate shadows from the sun for realistic 3D views </ul>","The Design Planning Center provides advice, decorating guidelines, tips and techniques from the editors of the Better Homes and Gardens magazine, Browse library items with a full 3D preview before you place them in your design, 4,000 library items to customize and create designs and 500 landscaping plants, Place an image of your house in a plan, and design landscapes an other exterior elements to quickly visualize changes, Over 1,000 cabinets combinations to choose from customize using unlimited styles and colors",Chief Architect,7910
B001AQOHOI,Garmin US TOPO! 24K Topographical Maps of Washington and Oregon (microSD/SD Card),"Software, Education and Reference, Maps and Atlases","Outdoor enthusiasts: your adventure is waiting  in vivid detail. TOPO U.S. 24K  Northwest brings you the highest level of topographic detail available, with maps comparable to 1:24,000 scale USGS maps. These highly detailed maps include terrain contours, topo elevations, summits, routable roads and trails, parks, coastlines, rivers, lakes and geographical points  and they also display 3-D terrain shading on compatible devices. TOPO maps are ideal for hiking, hunting, camping, cycling and communing with nature. Coverage includes topographic detail of Washington and Oregon.","Offers Detailed Topo 24k Coverage For Washington and Oregon, ""pois With Thematic Icons Such As Parks, Campgrounds, Boat Ramps and Airports"", ""Searchable pois"", Shows Routable Roads and Trails As Well As Detailed Hydrographic Features, Including Wetlands, 3-d Terrain Shading On Compatible Units, Provides detailed digital topographic maps, comparable to 1:24,000 scale USGS maps., Contains detailed hydrographic features, including, coastlines, lake and river shorelines., Provides elevation profile on compatible Garmin devices so you can estimate., Contains many routable trails, rural roads, city neighborhood roads.",Garmin,720
B001B010PC,Nikon Capture NX 2 Upgrade from Capture NX 1.x,"Software, Photography","Capture NX 2 Photo Editing Software Upgrade Version, ""Nikons Capture NX 2 software is a full-featured, nondestructive photo-editing program that gives photographers all the tools they need to quickly and easily edit their photographs. Also available in a full version, the upgrade software--which requires a valid serial number from v1.x--offers such editing features as color control points, selection control points, an auto-retouch brush, and shadow/highlight adjustment."", Enhancing the hue, brightness, and saturation of an image is as simple as placing a color control point on your image, then adjusting the length of the sliders. For example, color control points are a remarkably convenient way to change the color of flowers to look better against green surrounding foliage. As an alternative, editors can take a dull gray sky and add blue to change the mood of a captured scene. The selection control points, meanwhile, let you selectively edit photographs without manually outlining or masking the area for editing. Simply place a selection control point anywhere on the photograph, and then choose from almost any adjustment, including D-Lighting, Unsharp Mask, or Noise Reduction, while limiting the \reach"" of that adjustment to just the selected area., Capture NX 2 also adds an automatic retouch tool to its image editing toolbox, allowing users to seamlessly remove blemishes, dust, and other distracting elements from photographs while maintaining the integrity of the image. And thanks to the shadow/highlight adjustment, you can easily open up shadows or recover blown-out highlights. Highlight recovery is most effective for RAW (NEF) files; however, it will work with JPEG and TIFF files as well., ""The softwares redesigned v2 interface includes such features as customized workspaces, an improved toolbar function and layout, improved edit list functionality, a redesigned image browser with a favorites folder, and improved image resolution adjustments. The softwares holdover features from v1.x range include black/white/neutral control points, color management control, color aberration control, distortion control, a color booster, contrast/brightness adjustment, a saturation/warmth adjustment, black-and-white conversion, straighten and crop tools, and much more."", Finally, Capture NX 2 features award-winning U Point technology for precision selection and application of enhancements without complicated selections or layer masks. Designed to closely match the way photographers work with their images, Capture NX2 is easy to learn and creates the highest-quality results. Note that the software fully integrates with all Nikon software, including Camera Control Pro 2, Image Authentication Software, Transfer, and ViewNX., <b>Capture NX 2 System Requirements</b><br>, <i>Windows</i><br> <ul> <li>Preinstalled version of 32-bit Windows Vista Home Basic/Home Premium/Business/Enterprise/Ultimate (Service Pack 1) editions or Windows XP Home or Professional (Service Pack 2) editions</li> <li>Pentium 4 processor or better</li> <li>768 MB RAM minimum (1 GB or more recommended)</li> <li>200 MB free hard disk space for installation</li> <li>1,024 x 768 or higher monitor resolution (1,280 x 1,024 recommended) with 16-bit color (32-bit color recommended)</li> <li>CD-ROM drive; Internet connection; approved memory cards for importing/exporting custom picture controls</li> </ul>, <i>Macintosh</i><br> <ul> <li>OS Macintosh OS X v10.4.11 or 10.5.2</li> <li>PowerPC G4, PowerPC G5, Intel Core Duo, Intel Core 2 Duo, Intel Xeon, or better processor</li> <li>768 MB RAM minimum (1 GB or more recommended)</li> <li>200 MB free hard disk space for installation</li> <li>1,024 x 768 or higher monitor resolution (1,280 x 1,024 recommended) with 64,000 colors (16.7 million colors recommended)</li> <li>CD-ROM drive; Internet connection; approved memory cards for importing/exporting custom picture controls</li> </ul>","Photo-editing software upgrade for quick and easy image editing, Color control points let you quickly change the colors of select images, Automatic retouch tool for removing blemishes, dust, and other distractions, Redesigned interface with customized workspaces and new image browser, Requires valid serial number from Capture NX v1.x",Nikon,665
B001B5FINC,Lojack For Laptops Standard - 1 Year,"Software, Business and Office, Password Management",Lojack for laptops STD - 1YR (WIN XPVISTA),"A quality product by ABSOLUTE SOFTWARE, A quality product by ABSOLUTE SOFTWARE, A quality product by ABSOLUTE SOFTWARE, A quality product by ABSOLUTE SOFTWARE, A quality product by ABSOLUTE SOFTWARE",Absolute Software,9084
B001B5HCL8,Lojack For Laptops Premium - 1 Year,"Software, Business and Office, Password Management",Fact - Over 600000 laptops are stolen every year; many are taken during a vehicle or home break-in lifted while unattended in coffee shops and stolen from school dorm rooms. Losing your puter and the files stored on it is frustrating and costly your private files could be used against you.What is Computrace LoJack for Laptops Premium?Computrace LoJack for Laptops Premium is a subscription-based puter theft recovery and remote Data Delete service*. When a puter that is protected by the service is lost or stolen a stealthy agent hidden in the puter transmits information to the Absolute Software Theft Recovery Team. Using information sent from your puter the Theft Recovery Team investigates the theft tracks the puter and then sends local police to recover your puter and prosecute thieves.If you are concerned about private files such as banking records Inter cookies or other private documents stored on the puter the service can be used to remotely delete data and prevent it from falling into the wrong hands.How Computrace LoJack for Laptops Premium Works!Activate - Install Computrace LoJack for Laptops Premium on your puter and register on our website.Monitor - Computrace LoJack for Laptops Premium once activated works behind the scenes to silently and securely contact our Monitoring Center.Recover - If your puter is stolen our Recovery Team tracks its location and engages local law enforcement to recover and return your puter to you.Rest assured with our recovery teamThere are many products that can assist in providing a rough location for stolen puters. But what good is knowing that your stolen puter is somewhere near the corner of this street and that avenue without the ability to physically recover the puter and arrest thieves. Only Absolute Software s Computrace LoJack for Laptops is backed by a professional Theft Recovery Team.Staffed by former police officers and seasoned security professionals our Theft Recovery Team is a licensed private investigation,"A quality product by ABSOLUTE SOFTWARE, A quality product by ABSOLUTE SOFTWARE, A quality product by ABSOLUTE SOFTWARE, A quality product by ABSOLUTE SOFTWARE, A quality product by ABSOLUTE SOFTWARE",Absolute Software,7828
B001BRPHXG,Garmin MapSource TOPO! US 24k West Topographic Coverage for California and Nevada (microSD/SD Card),"Software, Education and Reference, Maps and Atlases","GARMIN 010-C0949-00 TOPO US 24K West. Garmin International is pleased to announce the newest region of TOPO U.S. 24K for California and Nevada on preprogrammed microSD card with SD adapter. Additional U.S. regions will follow. This plug and play preprogrammed card provides up to date detailed 24K topographic coverage. Built in DEM, digital elevation model, data supports terrain shading and route elevation profiles in compatible units. With routable roads and trails, getting to your destination is made simple with turn by turn directions on compatible units. Plus, you can search for points of interest by name or proximity to your location. This product contains the highest level of topographic detail available, and, with the incredibly dense contours, TOPO U.S. 24K will ensure you are ready for your next backpacking, hiking or camping adventure. Use with Garmins Colorado series navigators to unleash the full feature set of TOPO U.S. 24K, including full 3D view and terrain shading.","Provides detailed digital topographic maps, comparable to 1:24,000 scale USGS maps, for California and Nevada, Contains detailed hydrographic features, including, coastlines, lake and river shorelines, wetlands and perennial, Provides elevation profile on compatible Garmin devices so you can estimate terrain difficult, Contains many routable trails, rural roads, city neighborhood roads, major highways and interstates, Displays national, state and local parks, forests, conservation areas, wilderness ares, Bureau of Land Management information",Garmin,504
B001C33V3M,Lojack For Laptops Premium - 3 Year,"Software, Business and Office, Password Management",Fact - Over 600000 laptops are stolen every year; many are taken during a vehicle or home break-in lifted while unattended in coffee shops and stolen from school dorm rooms. Losing your puter and the files stored on it is frustrating and costly your private files could be used against you.What is Computrace LoJack for Laptops Premium?Computrace LoJack for Laptops Premium is a subscription-based puter theft recovery and remote Data Delete service*. When a puter that is protected by the service is lost or stolen a stealthy agent hidden in the puter transmits information to the Absolute Software Theft Recovery Team. Using information sent from your puter the Theft Recovery Team investigates the theft tracks the puter and then sends local police to recover your puter and prosecute thieves.If you are concerned about private files such as banking records Inter cookies or other private documents stored on the puter the service can be used to remotely delete data and prevent it from falling into the wrong hands.How Computrace LoJack for Laptops Premium Works!Activate - Install Computrace LoJack for Laptops Premium on your puter and register on our website.Monitor - Computrace LoJack for Laptops Premium once activated works behind the scenes to silently and securely contact our Monitoring Center.Recover - If your puter is stolen our Recovery Team tracks its location and engages local law enforcement to recover and return your puter to you.Rest assured with our recovery teamThere are many products that can assist in providing a rough location for stolen puters. But what good is knowing that your stolen puter is somewhere near the corner of this street and that avenue without the ability to physically recover the puter and arrest thieves. Only Absolute Software s Computrace LoJack for Laptops is backed by a professional Theft Recovery Team.Staffed by former police officers and seasoned security professionals our Theft Recovery Team is a licensed private investigation,"Over 600,000 laptops are stolen every year many are taken during a vehicle or home break-in, lifted while unattended in coffee shops",Absolute Software,5109
B001E8Z8K4," Lojack For Laptops Premium 3 Year Mac"" />","Software, Business and Office, Password Management",Fact - Over 600000 laptops are stolen every year; many are taken during a vehicle or home break-in lifted while unattended in coffee shops and stolen from school dorm rooms. Losing your puter and the files stored on it is frustrating and costly your private files could be used against you.What is Computrace LoJack for Laptops Premium?Computrace LoJack for Laptops Premium is a subscription-based puter theft recovery and remote Data Delete service*. When a puter that is protected by the service is stolen a stealthy agent hidden in the puter transmits information to the Absolute Software Theft Recovery Team. Using information sent from your puter the Theft Recovery Team investigates the theft tracks the puter and then sends local police to recover your puter and prosecute thieves.If you are concerned about private files such as banking records Inter cookies or other private documents stored on the puter the service can be used to remotely delete data and prevent it from falling into the wrong hands.How Computrace LoJack for Laptops Premium Works! Activate - Install Computrace LoJack for Laptops Premium on your puter and register on our website. Monitor - Computrace LoJack for Laptops Premium once activated works behind the scenes to silently and securely contact our Monitoring Center. Recover - If your puter is stolen our Recovery Team tracks its location and engages local law enforcement to recover and return your puter to you.Rest assured with our recovery teamThere are many products that can assist in providing a rough location for stolen puters. But what good is knowing that your stolen puter is somewhere near the corner of this street and that avenue without the ability to physically recover the puter and arrest thieves. Only Absolute Software s Computrace LoJack for Laptops is backed by a professional Theft Recovery Team.Staffed by former police officers and seasoned security professionals our Theft Recovery Team is a licensed private investigat,"Fact - Over 600,000 laptops are stolen every year;",Lojack,9314
B001JI7TRY,Garmin TOPO U.S. 100K,"Software, Education andamp; Reference, Maps andamp; Atlases","Outdoor enthusiasts: we ve mapped every hill and valley for your next great adventure. Now with more detail than ever, TOPO U.S. covers the finer points of the outdoors, with topographic maps comparable to 1:100,000 scale USGS maps. TOPO U.S. includes terrain contours, topo elevations, summits, parks, coastlines, rivers, lakes and geographical points. TOPO maps are ideal for hiking, hunting, camping, cycling and communing with nature. Coverage includes topographic detail of the entire United States, including Alaska, Hawaii and Puerto Rico.","Includes topographic coverage of the entire U.S., Provides detailed digital topographic maps, comparable to 1:100,000 scale USGS maps, Contains detailed hydrographic features, including, coastlines, lake and river shorelines, wetlands and perennial and seasonal streams, Allows you to search by points of interest, including cities, summit, lakes, campsites, trails, and more., Provides elevation profile on compatible Garmin devices so you can estimate terrain difficulty",Garmin,2417
B001NK18FM, Manga Studio EX 4,"Software, Design and Illustration, Illustration","System Requirements<br />Windows: Windows 7, XP Home Edition (Service  Pack 2), Windows XP Professional (Service Pack 2) , Windows XP Tablet PC  Edition, Windows Vista Home Basic, Windows Vista Home Premium, Windows  Vista Business, Windows Vista Ultimate., XP Intel Pentium Processor or  AMD Processor 500MHz or higher (1.0GHz and more is preferred.); Vista  Intel Pentium Processor or AMD Processor 800MHz or higher (2.0GHz and  more is preferred.), XP 256MB RAM minimum (512 MB or more  recommended); Vista 512MB RAM minimum (1.0 GB RAM or more  recommended.), 1.1 GB or more disk space (1.7 GB or more recommended),  XGA (1,024 x 768), SXGA (1,280 x 1,024) 16-bit color display, Pen Tablet  (recommended): Wacom Bamboo, Graphire, Intuos, Cintiq, PL series etc.,  Printer (optional): 600 dpi or 1,200 dpi laser printer recommended,  Scanner (optional): TWAIN 32 compatible, and CD-ROM Drive., Manga Studio EX 4.0 delivers powerful, cutting edge features for Manga and Comic artists alike. Manga Studio EX 4.0 offers thousands of screen tones, professional coloring tools, built in 2DLT and 3DLT rendering capabilities, advanced vector tools and image filters. Manga Studio EX is the leading comic software worldwide, making it the ideal tool for professional Comic and Manga artists., , <small><strong><em>Industry standard, intuitive user interface. <a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B001NK18FM-1.jpg"">Click to enlarge.</a></em></strong></small>, <small><strong><em>Manga Studio EX 4.0 offers more versatility and flexibility than any other application when creating manga and comics. <a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B001IE2686-2.jpg"">Click to enlarge.</a></em></strong></small>, <small><strong><em>Access over 3,000 screen tones to add dimension, depth, and character to your artwork. <a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B001IE2686-3.jpg"">Click to enlarge.</a></em></strong></small>, <small><strong><em>Customize your projects with a large collection of special effects and features. <a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B001IE2686-4.jpg"">Click to enlarge.</a></em></strong></small>, <small><strong><em>Choose from an abundance of preset colors or create your own colors and custom color sets. The possibilities are endless! <a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B001NK18FM-2.jpg"">Click to enlarge.</a></em></strong></small>, <small><strong><em>Manga Studio EX 4.0 consists of a suite of advanced creative filters. <a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B001IE2686-6.jpg"">Click to enlarge.</a></em></strong></small>, <small><strong><em>Choose from large library of built-in word balloons and enter and edit the text for your entire story using the Story Editor in Manga Studio EX. <a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B001IE2686-7.jpg"">Click to enlarge.</a></em></strong></small>, <small><strong><em>The 2DLT Rendering function in Manga Studio EX allows you to convert images into customizable screen tones with just one mouse click. <a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B001IE2686-8.jpg"">Click to enlarge.</a></em></strong></small>, <small><strong><em>Use the 3D Line and Tone Rendering feature to convert 3D objects to backgrounds and props for your comics. <a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B001IE2686-9.jpg"">Click to enlarge.</a></em></strong></small>, <small><strong><em>Save time and increase your productivity with customizable Manga Studio tool palettes. <a href=""https://images-na.ssl-images-amazon.com/images/G/01/software/detail-page/B001IE2686-10.jpg"">Click to enlarge.</a></em></strong></small>, <strong>NEW! Professional Color Set</strong><br /> Choose from literally millions of colors and create your own color sets. Includes dodge, burn and color blend tools., <strong>UPDATED! Additional Word Balloons</strong><br /> Add word balloons with ease by dragging and dropping any of almost one hundred preset editable word balloons. Freely adjust the font, size, style and spacing of the text and add a curved or straight tail., <strong>NEW! Vector Toolkit</strong><br /> Speed up production using the built-in vector tools such as ""Show Center Line"" which makes spotting trouble areas in need of smoothing, a breeze., <strong>UPDATED! Additional 3D Objects</strong><br /> Manga Studio EX comes with over 550 built-in 3D Objects. Quickly, position, rotate and adjust them on your page. Convert them to line and tone data and use them as backgrounds and props for your drawings., <strong>NEW! Professional Filter Set</strong><br /> Manga Studio EX now offers a suite of advanced creative filters. Quickly distort images, adjust hue and saturation, or add rain and sparkle effects to your artwork., <strong>UPDATED! More export formats</strong><br /> In addition to the existing BMP, JPEG, PNG, PSD and TGA formats, Manga Studio EX 4.0 now offers the ability to export your artwork as TIFF, EPS (monochrome only), PDF and PICT (Mac only) formats., <strong>NEW! Story Editor</strong><br /> Enter and edit the text for your entire story and distribute across pages using the Story Editor in Manga Studio EX., <strong>NEW! Advanced Text Input</strong><br /> Manga Studio EX now allows you to enter text directly on your page using a standard text tool. You can also quickly add special characters and with support for many characters such as Katakana and Hiragana, Manga Studio EX is better than ever!, <strong>NEW! Mesh Transformation</strong><br /> Use the Mesh Transform tool to modify screen tones to better showcase clothing textures by giving them a wrapping appearance., <strong>NEW! Special Rulers</strong><br /> Choose from a variety of rulers, including symmetry rulers, radial line rulers and concentric circle rulers that speed up production., <strong>UPDATED! Extra Pattern Brushes</strong><br /> Choose from 80+ customizable pattern brushes. Adjust the size, color and angle quickly using the sliders to create an almost unlimited number of unique effects., <small>Note: Register your product within 30 days of purchase and receive the Manga Studio EX Content pack valued at $39.99 for free. This package includes 20 3D models, over 100 background templates and over 100 Power templates. Information regarding registration and how to redeem your content pack are included with your purchase. </small>","Manga Studio EX 4 is full of powerful, cutting edge features for Manga and Comic artists:, Thousands of screen tones, professional coloring tools, advanced vector tools and image filters, and more, Resize with no loss in quality by converting your bitmap drawings to resolution-independent vector images, Draw naturally with a pen tablet and recreate the sensation of drawing on paper offering an incredibly natural drawing experience, Export from Manga Studio EX 4 to a wide variety of Mac and Windows formats such as BMP, JPEG, PNG, PSD, TGA, EPS, TIFF, PDF and PICT",Smith Micro Software Inc.,861
